chi2cdf table of deg 1
x	chi2cdf(x)	1-chi2cdf(x)
37.00	1.000000e-00	1.181293e-09
36.99	1.000000e-00	1.187367e-09
36.98	1.000000e-00	1.193472e-09
36.97	1.000000e-00	1.199609e-09
36.96	1.000000e-00	1.205777e-09
36.95	1.000000e-00	1.211977e-09
36.94	1.000000e-00	1.218209e-09
36.93	1.000000e-00	1.224473e-09
36.92	1.000000e-00	1.230769e-09
36.91	1.000000e-00	1.237098e-09
36.90	1.000000e-00	1.243459e-09
36.89	1.000000e-00	1.249854e-09
36.88	1.000000e-00	1.256281e-09
36.87	1.000000e-00	1.262741e-09
36.86	1.000000e-00	1.269234e-09
36.85	1.000000e-00	1.275761e-09
36.84	1.000000e-00	1.282321e-09
36.83	1.000000e-00	1.288916e-09
36.82	1.000000e-00	1.295544e-09
36.81	1.000000e-00	1.302206e-09
36.80	1.000000e-00	1.308903e-09
36.79	1.000000e-00	1.315634e-09
36.78	1.000000e-00	1.322399e-09
36.77	1.000000e-00	1.329200e-09
36.76	1.000000e-00	1.336035e-09
36.75	1.000000e-00	1.342906e-09
36.74	1.000000e-00	1.349812e-09
36.73	1.000000e-00	1.356754e-09
36.72	1.000000e-00	1.363731e-09
36.71	1.000000e-00	1.370745e-09
36.70	1.000000e-00	1.377794e-09
36.69	1.000000e-00	1.384880e-09
36.68	1.000000e-00	1.392003e-09
36.67	1.000000e-00	1.399161e-09
36.66	1.000000e-00	1.406357e-09
36.65	1.000000e-00	1.413590e-09
36.64	1.000000e-00	1.420860e-09
36.63	1.000000e-00	1.428168e-09
36.62	1.000000e-00	1.435513e-09
36.61	1.000000e-00	1.442896e-09
36.60	1.000000e-00	1.450317e-09
36.59	1.000000e-00	1.457776e-09
36.58	1.000000e-00	1.465274e-09
36.57	1.000000e-00	1.472810e-09
36.56	1.000000e-00	1.480386e-09
36.55	1.000000e-00	1.488000e-09
36.54	1.000000e-00	1.495653e-09
36.53	1.000000e-00	1.503346e-09
36.52	1.000000e-00	1.511078e-09
36.51	1.000000e-00	1.518850e-09
36.50	1.000000e-00	1.526663e-09
36.49	1.000000e-00	1.534515e-09
36.48	1.000000e-00	1.542408e-09
36.47	1.000000e-00	1.550341e-09
36.46	1.000000e-00	1.558316e-09
36.45	1.000000e-00	1.566331e-09
36.44	1.000000e-00	1.574388e-09
36.43	1.000000e-00	1.582486e-09
36.42	1.000000e-00	1.590626e-09
36.41	1.000000e-00	1.598808e-09
36.40	1.000000e-00	1.607032e-09
36.39	1.000000e-00	1.615299e-09
36.38	1.000000e-00	1.623608e-09
36.37	1.000000e-00	1.631959e-09
36.36	1.000000e-00	1.640354e-09
36.35	1.000000e-00	1.648792e-09
36.34	1.000000e-00	1.657274e-09
36.33	1.000000e-00	1.665799e-09
36.32	1.000000e-00	1.674368e-09
36.31	1.000000e-00	1.682981e-09
36.30	1.000000e-00	1.691639e-09
36.29	1.000000e-00	1.700341e-09
36.28	1.000000e-00	1.709088e-09
36.27	1.000000e-00	1.717880e-09
36.26	1.000000e-00	1.726717e-09
36.25	1.000000e-00	1.735600e-09
36.24	1.000000e-00	1.744529e-09
36.23	1.000000e-00	1.753503e-09
36.22	1.000000e-00	1.762524e-09
36.21	1.000000e-00	1.771592e-09
36.20	1.000000e-00	1.780706e-09
36.19	1.000000e-00	1.789867e-09
36.18	1.000000e-00	1.799075e-09
36.17	1.000000e-00	1.808330e-09
36.16	1.000000e-00	1.817634e-09
36.15	1.000000e-00	1.826985e-09
36.14	1.000000e-00	1.836384e-09
36.13	1.000000e-00	1.845832e-09
36.12	1.000000e-00	1.855328e-09
36.11	1.000000e-00	1.864874e-09
36.10	1.000000e-00	1.874468e-09
36.09	1.000000e-00	1.884112e-09
36.08	1.000000e-00	1.893806e-09
36.07	1.000000e-00	1.903550e-09
36.06	1.000000e-00	1.913344e-09
36.05	1.000000e-00	1.923188e-09
36.04	1.000000e-00	1.933083e-09
36.03	1.000000e-00	1.943029e-09
36.02	1.000000e-00	1.953026e-09
36.01	1.000000e-00	1.963075e-09
36.00	1.000000e-00	1.973175e-09
35.99	1.000000e-00	1.983328e-09
35.98	1.000000e-00	1.993533e-09
35.97	1.000000e-00	2.003790e-09
35.96	1.000000e-00	2.014100e-09
35.95	1.000000e-00	2.024464e-09
35.94	1.000000e-00	2.034880e-09
35.93	1.000000e-00	2.045351e-09
35.92	1.000000e-00	2.055875e-09
35.91	1.000000e-00	2.066454e-09
35.90	1.000000e-00	2.077087e-09
35.89	1.000000e-00	2.087775e-09
35.88	1.000000e-00	2.098518e-09
35.87	1.000000e-00	2.109316e-09
35.86	1.000000e-00	2.120170e-09
35.85	1.000000e-00	2.131080e-09
35.84	1.000000e-00	2.142046e-09
35.83	1.000000e-00	2.153069e-09
35.82	1.000000e-00	2.164149e-09
35.81	1.000000e-00	2.175285e-09
35.80	1.000000e-00	2.186479e-09
35.79	1.000000e-00	2.197731e-09
35.78	1.000000e-00	2.209040e-09
35.77	1.000000e-00	2.220408e-09
35.76	1.000000e-00	2.231834e-09
35.75	1.000000e-00	2.243320e-09
35.74	1.000000e-00	2.254864e-09
35.73	1.000000e-00	2.266468e-09
35.72	1.000000e-00	2.278132e-09
35.71	1.000000e-00	2.289856e-09
35.70	1.000000e-00	2.301640e-09
35.69	1.000000e-00	2.313485e-09
35.68	1.000000e-00	2.325391e-09
35.67	1.000000e-00	2.337359e-09
35.66	1.000000e-00	2.349388e-09
35.65	1.000000e-00	2.361479e-09
35.64	1.000000e-00	2.373632e-09
35.63	1.000000e-00	2.385848e-09
35.62	1.000000e-00	2.398127e-09
35.61	1.000000e-00	2.410469e-09
35.60	1.000000e-00	2.422875e-09
35.59	1.000000e-00	2.435345e-09
35.58	1.000000e-00	2.447879e-09
35.57	1.000000e-00	2.460478e-09
35.56	1.000000e-00	2.473142e-09
35.55	1.000000e-00	2.485871e-09
35.54	1.000000e-00	2.498665e-09
35.53	1.000000e-00	2.511525e-09
35.52	1.000000e-00	2.524452e-09
35.51	1.000000e-00	2.537445e-09
35.50	1.000000e-00	2.550506e-09
35.49	1.000000e-00	2.563633e-09
35.48	1.000000e-00	2.576829e-09
35.47	1.000000e-00	2.590092e-09
35.46	1.000000e-00	2.603423e-09
35.45	1.000000e-00	2.616824e-09
35.44	1.000000e-00	2.630293e-09
35.43	1.000000e-00	2.643832e-09
35.42	1.000000e-00	2.657441e-09
35.41	1.000000e-00	2.671120e-09
35.40	1.000000e-00	2.684869e-09
35.39	1.000000e-00	2.698689e-09
35.38	1.000000e-00	2.712580e-09
35.37	1.000000e-00	2.726543e-09
35.36	1.000000e-00	2.740578e-09
35.35	1.000000e-00	2.754686e-09
35.34	1.000000e-00	2.768866e-09
35.33	1.000000e-00	2.783119e-09
35.32	1.000000e-00	2.797445e-09
35.31	1.000000e-00	2.811846e-09
35.30	1.000000e-00	2.826321e-09
35.29	1.000000e-00	2.840870e-09
35.28	1.000000e-00	2.855494e-09
35.27	1.000000e-00	2.870194e-09
35.26	1.000000e-00	2.884969e-09
35.25	1.000000e-00	2.899821e-09
35.24	1.000000e-00	2.914749e-09
35.23	1.000000e-00	2.929754e-09
35.22	1.000000e-00	2.944837e-09
35.21	1.000000e-00	2.959997e-09
35.20	1.000000e-00	2.975236e-09
35.19	1.000000e-00	2.990552e-09
35.18	1.000000e-00	3.005948e-09
35.17	1.000000e-00	3.021424e-09
35.16	1.000000e-00	3.036979e-09
35.15	1.000000e-00	3.052614e-09
35.14	1.000000e-00	3.068330e-09
35.13	1.000000e-00	3.084127e-09
35.12	1.000000e-00	3.100005e-09
35.11	1.000000e-00	3.115965e-09
35.10	1.000000e-00	3.132008e-09
35.09	1.000000e-00	3.148133e-09
35.08	1.000000e-00	3.164342e-09
35.07	1.000000e-00	3.180633e-09
35.06	1.000000e-00	3.197009e-09
35.05	1.000000e-00	3.213470e-09
35.04	1.000000e-00	3.230015e-09
35.03	1.000000e-00	3.246645e-09
35.02	1.000000e-00	3.263362e-09
35.01	1.000000e-00	3.280164e-09
35.00	1.000000e-00	3.297053e-09
34.99	1.000000e-00	3.314029e-09
34.98	1.000000e-00	3.331093e-09
34.97	1.000000e-00	3.348245e-09
34.96	1.000000e-00	3.365485e-09
34.95	1.000000e-00	3.382814e-09
34.94	1.000000e-00	3.400232e-09
34.93	1.000000e-00	3.417741e-09
34.92	1.000000e-00	3.435339e-09
34.91	1.000000e-00	3.453028e-09
34.90	1.000000e-00	3.470809e-09
34.89	1.000000e-00	3.488681e-09
34.88	1.000000e-00	3.506645e-09
34.87	1.000000e-00	3.524702e-09
34.86	1.000000e-00	3.542852e-09
34.85	1.000000e-00	3.561096e-09
34.84	1.000000e-00	3.579433e-09
34.83	1.000000e-00	3.597866e-09
34.82	1.000000e-00	3.616393e-09
34.81	1.000000e-00	3.635016e-09
34.80	1.000000e-00	3.653735e-09
34.79	1.000000e-00	3.672550e-09
34.78	1.000000e-00	3.691462e-09
34.77	1.000000e-00	3.710472e-09
34.76	1.000000e-00	3.729580e-09
34.75	1.000000e-00	3.748787e-09
34.74	1.000000e-00	3.768093e-09
34.73	1.000000e-00	3.787498e-09
34.72	1.000000e-00	3.807003e-09
34.71	1.000000e-00	3.826609e-09
34.70	1.000000e-00	3.846316e-09
34.69	1.000000e-00	3.866124e-09
34.68	1.000000e-00	3.886035e-09
34.67	1.000000e-00	3.906049e-09
34.66	1.000000e-00	3.926165e-09
34.65	1.000000e-00	3.946386e-09
34.64	1.000000e-00	3.966710e-09
34.63	1.000000e-00	3.987140e-09
34.62	1.000000e-00	4.007675e-09
34.61	1.000000e-00	4.028316e-09
34.60	1.000000e-00	4.049063e-09
34.59	1.000000e-00	4.069917e-09
34.58	1.000000e-00	4.090879e-09
34.57	1.000000e-00	4.111949e-09
34.56	1.000000e-00	4.133128e-09
34.55	1.000000e-00	4.154415e-09
34.54	1.000000e-00	4.175813e-09
34.53	1.000000e-00	4.197321e-09
34.52	1.000000e-00	4.218940e-09
34.51	1.000000e-00	4.240671e-09
34.50	1.000000e-00	4.262513e-09
34.49	1.000000e-00	4.284468e-09
34.48	1.000000e-00	4.306537e-09
34.47	1.000000e-00	4.328719e-09
34.46	1.000000e-00	4.351016e-09
34.45	1.000000e-00	4.373428e-09
34.44	1.000000e-00	4.395955e-09
34.43	1.000000e-00	4.418599e-09
34.42	1.000000e-00	4.441359e-09
34.41	1.000000e-00	4.464237e-09
34.40	1.000000e-00	4.487233e-09
34.39	1.000000e-00	4.510347e-09
34.38	1.000000e-00	4.533581e-09
34.37	1.000000e-00	4.556934e-09
34.36	1.000000e-00	4.580408e-09
34.35	1.000000e-00	4.604004e-09
34.34	1.000000e-00	4.627721e-09
34.33	1.000000e-00	4.651560e-09
34.32	1.000000e-00	4.675522e-09
34.31	1.000000e-00	4.699608e-09
34.30	1.000000e-00	4.723818e-09
34.29	1.000000e-00	4.748153e-09
34.28	1.000000e-00	4.772613e-09
34.27	1.000000e-00	4.797200e-09
34.26	1.000000e-00	4.821913e-09
34.25	1.000000e-00	4.846754e-09
34.24	1.000000e-00	4.871724e-09
34.23	1.000000e-00	4.896822e-09
34.22	1.000000e-00	4.922049e-09
34.21	1.000000e-00	4.947407e-09
34.20	1.000000e-00	4.972895e-09
34.19	1.000000e-00	4.998515e-09
34.18	1.000000e-00	5.024268e-09
34.17	1.000000e-00	5.050153e-09
34.16	1.000000e-00	5.076171e-09
34.15	1.000000e-00	5.102324e-09
34.14	1.000000e-00	5.128612e-09
34.13	1.000000e-00	5.155035e-09
34.12	1.000000e-00	5.181595e-09
34.11	1.000000e-00	5.208292e-09
34.10	1.000000e-00	5.235127e-09
34.09	1.000000e-00	5.262100e-09
34.08	1.000000e-00	5.289212e-09
34.07	1.000000e-00	5.316464e-09
34.06	1.000000e-00	5.343857e-09
34.05	1.000000e-00	5.371391e-09
34.04	1.000000e-00	5.399067e-09
34.03	1.000000e-00	5.426886e-09
34.02	1.000000e-00	5.454849e-09
34.01	1.000000e-00	5.482955e-09
34.00	1.000000e-00	5.511207e-09
33.99	1.000000e-00	5.539605e-09
33.98	1.000000e-00	5.568149e-09
33.97	1.000000e-00	5.596841e-09
33.96	1.000000e-00	5.625680e-09
33.95	1.000000e-00	5.654669e-09
33.94	1.000000e-00	5.683807e-09
33.93	1.000000e-00	5.713095e-09
33.92	1.000000e-00	5.742534e-09
33.91	1.000000e-00	5.772126e-09
33.90	1.000000e-00	5.801870e-09
33.89	1.000000e-00	5.831768e-09
33.88	1.000000e-00	5.861820e-09
33.87	1.000000e-00	5.892027e-09
33.86	1.000000e-00	5.922390e-09
33.85	1.000000e-00	5.952909e-09
33.84	1.000000e-00	5.983586e-09
33.83	1.000000e-00	6.014422e-09
33.82	1.000000e-00	6.045416e-09
33.81	1.000000e-00	6.076571e-09
33.80	1.000000e-00	6.107886e-09
33.79	1.000000e-00	6.139363e-09
33.78	1.000000e-00	6.171003e-09
33.77	1.000000e-00	6.202806e-09
33.76	1.000000e-00	6.234772e-09
33.75	1.000000e-00	6.266904e-09
33.74	1.000000e-00	6.299202e-09
33.73	1.000000e-00	6.331667e-09
33.72	1.000000e-00	6.364299e-09
33.71	1.000000e-00	6.397099e-09
33.70	1.000000e-00	6.430069e-09
33.69	1.000000e-00	6.463209e-09
33.68	1.000000e-00	6.496520e-09
33.67	1.000000e-00	6.530003e-09
33.66	1.000000e-00	6.563658e-09
33.65	1.000000e-00	6.597488e-09
33.64	1.000000e-00	6.631492e-09
33.63	1.000000e-00	6.665672e-09
33.62	1.000000e-00	6.700028e-09
33.61	1.000000e-00	6.734561e-09
33.60	1.000000e-00	6.769273e-09
33.59	1.000000e-00	6.804164e-09
33.58	1.000000e-00	6.839235e-09
33.57	1.000000e-00	6.874487e-09
33.56	1.000000e-00	6.909921e-09
33.55	1.000000e-00	6.945537e-09
33.54	1.000000e-00	6.981338e-09
33.53	1.000000e-00	7.017324e-09
33.52	1.000000e-00	7.053495e-09
33.51	1.000000e-00	7.089853e-09
33.50	1.000000e-00	7.126399e-09
33.49	1.000000e-00	7.163134e-09
33.48	1.000000e-00	7.200058e-09
33.47	1.000000e-00	7.237172e-09
33.46	1.000000e-00	7.274479e-09
33.45	1.000000e-00	7.311978e-09
33.44	1.000000e-00	7.349670e-09
33.43	1.000000e-00	7.387557e-09
33.42	1.000000e-00	7.425640e-09
33.41	1.000000e-00	7.463919e-09
33.40	1.000000e-00	7.502396e-09
33.39	1.000000e-00	7.541072e-09
33.38	1.000000e-00	7.579948e-09
33.37	1.000000e-00	7.619024e-09
33.36	1.000000e-00	7.658301e-09
33.35	1.000000e-00	7.697782e-09
33.34	1.000000e-00	7.737466e-09
33.33	1.000000e-00	7.777356e-09
33.32	1.000000e-00	7.817451e-09
33.31	1.000000e-00	7.857753e-09
33.30	1.000000e-00	7.898264e-09
33.29	1.000000e-00	7.938984e-09
33.28	1.000000e-00	7.979913e-09
33.27	1.000000e-00	8.021055e-09
33.26	1.000000e-00	8.062408e-09
33.25	1.000000e-00	8.103975e-09
33.24	1.000000e-00	8.145757e-09
33.23	1.000000e-00	8.187755e-09
33.22	1.000000e-00	8.229969e-09
33.21	1.000000e-00	8.272402e-09
33.20	1.000000e-00	8.315053e-09
33.19	1.000000e-00	8.357925e-09
33.18	1.000000e-00	8.401018e-09
33.17	1.000000e-00	8.444334e-09
33.16	1.000000e-00	8.487873e-09
33.15	1.000000e-00	8.531638e-09
33.14	1.000000e-00	8.575628e-09
33.13	1.000000e-00	8.619845e-09
33.12	1.000000e-00	8.664291e-09
33.11	1.000000e-00	8.708966e-09
33.10	1.000000e-00	8.753872e-09
33.09	1.000000e-00	8.799010e-09
33.08	1.000000e-00	8.844381e-09
33.07	1.000000e-00	8.889986e-09
33.06	1.000000e-00	8.935827e-09
33.05	1.000000e-00	8.981905e-09
33.04	1.000000e-00	9.028221e-09
33.03	1.000000e-00	9.074775e-09
33.02	1.000000e-00	9.121570e-09
33.01	1.000000e-00	9.168607e-09
33.00	1.000000e-00	9.215887e-09
32.99	1.000000e-00	9.263411e-09
32.98	1.000000e-00	9.311181e-09
32.97	1.000000e-00	9.359197e-09
32.96	1.000000e-00	9.407461e-09
32.95	1.000000e-00	9.455975e-09
32.94	1.000000e-00	9.504739e-09
32.93	1.000000e-00	9.553755e-09
32.92	1.000000e-00	9.603024e-09
32.91	1.000000e-00	9.652547e-09
32.90	1.000000e-00	9.702327e-09
32.89	1.000000e-00	9.752363e-09
32.88	1.000000e-00	9.802658e-09
32.87	1.000000e-00	9.853213e-09
32.86	1.000000e-00	9.904029e-09
32.85	1.000000e-00	9.955107e-09
32.84	1.000000e-00	1.000645e-08
32.83	1.000000e-00	1.005806e-08
32.82	1.000000e-00	1.010993e-08
32.81	1.000000e-00	1.016207e-08
32.80	1.000000e-00	1.021448e-08
32.79	1.000000e-00	1.026717e-08
32.78	1.000000e-00	1.032012e-08
32.77	1.000000e-00	1.037335e-08
32.76	1.000000e-00	1.042685e-08
32.75	1.000000e-00	1.048063e-08
32.74	1.000000e-00	1.053469e-08
32.73	1.000000e-00	1.058902e-08
32.72	1.000000e-00	1.064364e-08
32.71	1.000000e-00	1.069854e-08
32.70	1.000000e-00	1.075372e-08
32.69	1.000000e-00	1.080919e-08
32.68	1.000000e-00	1.086494e-08
32.67	1.000000e-00	1.092099e-08
32.66	1.000000e-00	1.097732e-08
32.65	1.000000e-00	1.103394e-08
32.64	1.000000e-00	1.109086e-08
32.63	1.000000e-00	1.114807e-08
32.62	1.000000e-00	1.120557e-08
32.61	1.000000e-00	1.126337e-08
32.60	1.000000e-00	1.132147e-08
32.59	1.000000e-00	1.137988e-08
32.58	1.000000e-00	1.143858e-08
32.57	1.000000e-00	1.149758e-08
32.56	1.000000e-00	1.155690e-08
32.55	1.000000e-00	1.161651e-08
32.54	1.000000e-00	1.167644e-08
32.53	1.000000e-00	1.173667e-08
32.52	1.000000e-00	1.179722e-08
32.51	1.000000e-00	1.185808e-08
32.50	1.000000e-00	1.191925e-08
32.49	1.000000e-00	1.198074e-08
32.48	1.000000e-00	1.204255e-08
32.47	1.000000e-00	1.210468e-08
32.46	1.000000e-00	1.216712e-08
32.45	1.000000e-00	1.222990e-08
32.44	1.000000e-00	1.229299e-08
32.43	1.000000e-00	1.235641e-08
32.42	1.000000e-00	1.242016e-08
32.41	1.000000e-00	1.248424e-08
32.40	1.000000e-00	1.254865e-08
32.39	1.000000e-00	1.261339e-08
32.38	1.000000e-00	1.267847e-08
32.37	1.000000e-00	1.274388e-08
32.36	1.000000e-00	1.280963e-08
32.35	1.000000e-00	1.287572e-08
32.34	1.000000e-00	1.294215e-08
32.33	1.000000e-00	1.300893e-08
32.32	1.000000e-00	1.307605e-08
32.31	1.000000e-00	1.314352e-08
32.30	1.000000e-00	1.321133e-08
32.29	1.000000e-00	1.327950e-08
32.28	1.000000e-00	1.334802e-08
32.27	1.000000e-00	1.341689e-08
32.26	1.000000e-00	1.348612e-08
32.25	1.000000e-00	1.355571e-08
32.24	1.000000e-00	1.362566e-08
32.23	1.000000e-00	1.369596e-08
32.22	1.000000e-00	1.376663e-08
32.21	1.000000e-00	1.383767e-08
32.20	1.000000e-00	1.390908e-08
32.19	1.000000e-00	1.398085e-08
32.18	1.000000e-00	1.405299e-08
32.17	1.000000e-00	1.412551e-08
32.16	1.000000e-00	1.419840e-08
32.15	1.000000e-00	1.427167e-08
32.14	1.000000e-00	1.434532e-08
32.13	1.000000e-00	1.441934e-08
32.12	1.000000e-00	1.449375e-08
32.11	1.000000e-00	1.456855e-08
32.10	1.000000e-00	1.464373e-08
32.09	1.000000e-00	1.471930e-08
32.08	1.000000e-00	1.479526e-08
32.07	1.000000e-00	1.487162e-08
32.06	1.000000e-00	1.494836e-08
32.05	1.000000e-00	1.502551e-08
32.04	1.000000e-00	1.510305e-08
32.03	1.000000e-00	1.518100e-08
32.02	1.000000e-00	1.525935e-08
32.01	1.000000e-00	1.533810e-08
32.00	1.000000e-00	1.541726e-08
31.99	1.000000e-00	1.549683e-08
31.98	1.000000e-00	1.557681e-08
31.97	1.000000e-00	1.565720e-08
31.96	1.000000e-00	1.573801e-08
31.95	1.000000e-00	1.581924e-08
31.94	1.000000e-00	1.590088e-08
31.93	1.000000e-00	1.598295e-08
31.92	1.000000e-00	1.606545e-08
31.91	1.000000e-00	1.614837e-08
31.90	1.000000e-00	1.623172e-08
31.89	1.000000e-00	1.631550e-08
31.88	1.000000e-00	1.639971e-08
31.87	1.000000e-00	1.648436e-08
31.86	1.000000e-00	1.656944e-08
31.85	1.000000e-00	1.665497e-08
31.84	1.000000e-00	1.674094e-08
31.83	1.000000e-00	1.682735e-08
31.82	1.000000e-00	1.691421e-08
31.81	1.000000e-00	1.700151e-08
31.80	1.000000e-00	1.708927e-08
31.79	1.000000e-00	1.717749e-08
31.78	1.000000e-00	1.726616e-08
31.77	1.000000e-00	1.735529e-08
31.76	1.000000e-00	1.744487e-08
31.75	1.000000e-00	1.753493e-08
31.74	1.000000e-00	1.762544e-08
31.73	1.000000e-00	1.771643e-08
31.72	1.000000e-00	1.780789e-08
31.71	1.000000e-00	1.789982e-08
31.70	1.000000e-00	1.799222e-08
31.69	1.000000e-00	1.808510e-08
31.68	1.000000e-00	1.817846e-08
31.67	1.000000e-00	1.827231e-08
31.66	1.000000e-00	1.836664e-08
31.65	1.000000e-00	1.846146e-08
31.64	1.000000e-00	1.855677e-08
31.63	1.000000e-00	1.865257e-08
31.62	1.000000e-00	1.874887e-08
31.61	1.000000e-00	1.884566e-08
31.60	1.000000e-00	1.894296e-08
31.59	1.000000e-00	1.904076e-08
31.58	1.000000e-00	1.913906e-08
31.57	1.000000e-00	1.923788e-08
31.56	1.000000e-00	1.933720e-08
31.55	1.000000e-00	1.943704e-08
31.54	1.000000e-00	1.953739e-08
31.53	1.000000e-00	1.963827e-08
31.52	1.000000e-00	1.973966e-08
31.51	1.000000e-00	1.984158e-08
31.50	1.000000e-00	1.994403e-08
31.49	1.000000e-00	2.004700e-08
31.48	1.000000e-00	2.015051e-08
31.47	1.000000e-00	2.025456e-08
31.46	1.000000e-00	2.035914e-08
31.45	1.000000e-00	2.046426e-08
31.44	1.000000e-00	2.056993e-08
31.43	1.000000e-00	2.067614e-08
31.42	1.000000e-00	2.078290e-08
31.41	1.000000e-00	2.089022e-08
31.40	1.000000e-00	2.099809e-08
31.39	1.000000e-00	2.110652e-08
31.38	1.000000e-00	2.121551e-08
31.37	1.000000e-00	2.132506e-08
31.36	1.000000e-00	2.143518e-08
31.35	1.000000e-00	2.154587e-08
31.34	1.000000e-00	2.165713e-08
31.33	1.000000e-00	2.176897e-08
31.32	1.000000e-00	2.188138e-08
31.31	1.000000e-00	2.199438e-08
31.30	1.000000e-00	2.210796e-08
31.29	1.000000e-00	2.222213e-08
31.28	1.000000e-00	2.233689e-08
31.27	1.000000e-00	2.245225e-08
31.26	1.000000e-00	2.256820e-08
31.25	1.000000e-00	2.268475e-08
31.24	1.000000e-00	2.280190e-08
31.23	1.000000e-00	2.291966e-08
31.22	1.000000e-00	2.303803e-08
31.21	1.000000e-00	2.315701e-08
31.20	1.000000e-00	2.327661e-08
31.19	1.000000e-00	2.339682e-08
31.18	1.000000e-00	2.351766e-08
31.17	1.000000e-00	2.363912e-08
31.16	1.000000e-00	2.376121e-08
31.15	1.000000e-00	2.388394e-08
31.14	1.000000e-00	2.400729e-08
31.13	1.000000e-00	2.413129e-08
31.12	1.000000e-00	2.425593e-08
31.11	1.000000e-00	2.438121e-08
31.10	1.000000e-00	2.450714e-08
31.09	1.000000e-00	2.463372e-08
31.08	1.000000e-00	2.476096e-08
31.07	1.000000e-00	2.488885e-08
31.06	1.000000e-00	2.501741e-08
31.05	1.000000e-00	2.514663e-08
31.04	1.000000e-00	2.527652e-08
31.03	1.000000e-00	2.540709e-08
31.02	1.000000e-00	2.553833e-08
31.01	1.000000e-00	2.567024e-08
31.00	1.000000e-00	2.580284e-08
30.99	1.000000e-00	2.593613e-08
30.98	1.000000e-00	2.607011e-08
30.97	1.000000e-00	2.620478e-08
30.96	1.000000e-00	2.634014e-08
30.95	1.000000e-00	2.647621e-08
30.94	1.000000e-00	2.661298e-08
30.93	1.000000e-00	2.675046e-08
30.92	1.000000e-00	2.688865e-08
30.91	1.000000e-00	2.702755e-08
30.90	1.000000e-00	2.716718e-08
30.89	1.000000e-00	2.730752e-08
30.88	1.000000e-00	2.744860e-08
30.87	1.000000e-00	2.759040e-08
30.86	1.000000e-00	2.773294e-08
30.85	1.000000e-00	2.787621e-08
30.84	1.000000e-00	2.802023e-08
30.83	1.000000e-00	2.816499e-08
30.82	1.000000e-00	2.831050e-08
30.81	1.000000e-00	2.845677e-08
30.80	1.000000e-00	2.860379e-08
30.79	1.000000e-00	2.875157e-08
30.78	1.000000e-00	2.890011e-08
30.77	1.000000e-00	2.904943e-08
30.76	1.000000e-00	2.919952e-08
30.75	1.000000e-00	2.935038e-08
30.74	1.000000e-00	2.950203e-08
30.73	1.000000e-00	2.965446e-08
30.72	1.000000e-00	2.980768e-08
30.71	1.000000e-00	2.996169e-08
30.70	1.000000e-00	3.011650e-08
30.69	1.000000e-00	3.027212e-08
30.68	1.000000e-00	3.042853e-08
30.67	1.000000e-00	3.058576e-08
30.66	1.000000e-00	3.074380e-08
30.65	1.000000e-00	3.090266e-08
30.64	1.000000e-00	3.106234e-08
30.63	1.000000e-00	3.122285e-08
30.62	1.000000e-00	3.138419e-08
30.61	1.000000e-00	3.154636e-08
30.60	1.000000e-00	3.170937e-08
30.59	1.000000e-00	3.187323e-08
30.58	1.000000e-00	3.203794e-08
30.57	1.000000e-00	3.220350e-08
30.56	1.000000e-00	3.236991e-08
30.55	1.000000e-00	3.253719e-08
30.54	1.000000e-00	3.270533e-08
30.53	1.000000e-00	3.287434e-08
30.52	1.000000e-00	3.304423e-08
30.51	1.000000e-00	3.321500e-08
30.50	1.000000e-00	3.338665e-08
30.49	1.000000e-00	3.355919e-08
30.48	1.000000e-00	3.373263e-08
30.47	1.000000e-00	3.390696e-08
30.46	1.000000e-00	3.408219e-08
30.45	1.000000e-00	3.425833e-08
30.44	1.000000e-00	3.443539e-08
30.43	1.000000e-00	3.461336e-08
30.42	1.000000e-00	3.479225e-08
30.41	1.000000e-00	3.497207e-08
30.40	1.000000e-00	3.515282e-08
30.39	1.000000e-00	3.533450e-08
30.38	1.000000e-00	3.551713e-08
30.37	1.000000e-00	3.570070e-08
30.36	1.000000e-00	3.588522e-08
30.35	1.000000e-00	3.607070e-08
30.34	1.000000e-00	3.625713e-08
30.33	1.000000e-00	3.644454e-08
30.32	1.000000e-00	3.663291e-08
30.31	1.000000e-00	3.682226e-08
30.30	1.000000e-00	3.701259e-08
30.29	1.000000e-00	3.720391e-08
30.28	1.000000e-00	3.739621e-08
30.27	1.000000e-00	3.758951e-08
30.26	1.000000e-00	3.778382e-08
30.25	1.000000e-00	3.797912e-08
30.24	1.000000e-00	3.817545e-08
30.23	1.000000e-00	3.837278e-08
30.22	1.000000e-00	3.857114e-08
30.21	1.000000e-00	3.877053e-08
30.20	1.000000e-00	3.897095e-08
30.19	1.000000e-00	3.917240e-08
30.18	1.000000e-00	3.937490e-08
30.17	1.000000e-00	3.957845e-08
30.16	1.000000e-00	3.978306e-08
30.15	1.000000e-00	3.998872e-08
30.14	1.000000e-00	4.019545e-08
30.13	1.000000e-00	4.040325e-08
30.12	1.000000e-00	4.061212e-08
30.11	1.000000e-00	4.082208e-08
30.10	1.000000e-00	4.103312e-08
30.09	1.000000e-00	4.124526e-08
30.08	1.000000e-00	4.145850e-08
30.07	1.000000e-00	4.167284e-08
30.06	1.000000e-00	4.188829e-08
30.05	1.000000e-00	4.210485e-08
30.04	1.000000e-00	4.232254e-08
30.03	1.000000e-00	4.254136e-08
